doc_id,entity_text,entity_label
806,Gostei,LOC
807,Gostei,LOC
814,considersr,PER
817,Atendimento Best,PER
817,Americanas,LOC
817,Lojas Americanas,LOC
817,Best Price,PER
817,Best Price,PER
817,muitoooooo,PER
818,Atendimento Péssimo das Americanas,LOC
818,Americanas !!,MISC
818,l !!,MISC
819,COSCO,ORG
819,PÉSSIMO,ORG
820,Americanas,LOC
821,Atendimento,LOC
821,vim,MISC
822,Atendimento,LOC
822,Americanas,LOC
822,EDU CABOS,MISC
822,EDU CABOS,MISC
822,RECOMENDO MESMO,MISC
824,Atençao,LOC
824,Pedi Midia,PER
824,MINI,MISC
826,Gostei,LOC
827,Atrasado,LOC
827,Quero,MISC
828,Atrasado,LOC
830,Atraso,PER
831,Americanas,PER
832,Atraso,PER
832,Corrêios,MISC
832,Corrêio,LOC
833,Entrega,LOC
833,Americanas.com,ORG
833,Americanas.com,ORG
834,Entrega,LOC
834,Comprei,LOC
834,TATUFAST,PER
835,Entrega,LOC
836,Atraso,PER
836,Pré-venda,LOC
836,Diamante,PER
836,God of War,MISC
836,Comprei,LOC
836,DESRESPEITO,MISC
838,Natal,MISC
840,Comprei,LOC
842,Americanas,LOC
843,Gostei,LOC
845,Belo Horizonte,LOC
845,Comprei,LOC
846,Prazo,MISC
847,Corpo Primeiramente,ORG
848,Previsão,LOC
849,Realizei,PER
850,Y sem,MISC
851,Americanas,LOC
851,Americanas,LOC
852,Atrazadissimo,PER
855,Correios,MISC
855,Entrei,PER
859,Internet,MISC
860,Acho,PER
860,Americanas,LOC
862,Utensílio,PER
867,Acho,PER
867,Google,ORG
867,Risos,MISC
868,Audi,ORG
870,Avaliacao,PER
871,Avaliacao,LOC
872,Avaliacao,PER
875,Avaliando,LOC
876,Smartphone,PER
877,Terei,PER
877,Americanas,LOC
878,NADA!,MISC
879,Avaliaçao,LOC
880,Avaliaçao,LOC
880,NOTA FISCAL,ORG
881,Avaliação,LOC
882,Avaliação,LOC
884,Gostei,LOC
886,Avaliação,LOC
887,Avaliação,LOC
888,Grata,LOC
889,Gostei,PER
890,ZIPER,LOC
890,ZIPER,ORG
891,Imaginei,PER
892,Avaliação Livro,MISC
893,Mercadoria,LOC
894,Horrível,MISC
896,Avaliação,LOC
896,Correios,MISC
897,Avaliação,LOC
899,Avaliação Película,PER
899,Macbook,MISC
899,iMac,MISC
902,Avaliação,LOC
904,Avaliação Satisfatória,PER
905,Avaliação,LOC
908,internet,MISC
910,Gostei,LOC
911,Produto,PER
912,Polishop,LOC
913,Seagate 1,MISC
913,Recomendo,LOC
915,Comecei,PER
917,RECLAME Aqui,LOC
918,Youtube,MISC
922,Avalio,PER
924,Título da Avaliação,MISC
925,Olha,LOC
928,Avalie,PER
929,Avalição,LOC
929,MaxiAir,LOC
930,Avarias,PER
931,Avarias,PER
932,Amei...,PER
933,Ferrari,ORG
934,BACANA,LOC
935,BAIXA QUALIDADE,LOC
935,SEGUNDA VEZ,MISC
935,USEI,ORG
935,NÃO RECOMENDO PRODUTO MUITO FRACO,ORG
936,MECANICA,ORG
936,BANHEIRO,MISC
936,PESO VARIA MUITO DE ACORDO,MISC
936,POSIÇÃO,ORG
936,CORPO,ORG
936,jlourenço,PER
937,FREEDOM,ORG
937,RECENTEMENTE INSTALADA,ORG
937,A QUALIDADE DO PRODUTO,MISC
938,INCHADA,LOC
938,VICIADA,ORG
938,PÉSSIMA QUALIDADE,MISC
938,MESES,ORG
938,O PRODUTO E HOJE ME,MISC
938,MEU CELULAR INCHADO,MISC
938,ABRI,MISC
938,FORA,ORG
938,A DURAÇÃO DA CARGA,MISC
938,RECOMENDO !,MISC
939,A INDICAÇÃO DO VENDEDOR,MISC
939,LOJA,ORG
939,INFORMAVA,ORG
939,A BATERIA ERA,MISC
939,ENGANAÇÃO,MISC
939,TENHO,ORG
939,AO DIA,MISC
939,RECOMENDO,MISC
940,BBB Bom Bonito,MISC
940,Barato,LOC
940,Gostei,LOC
941,PURO,ORG
941,eu Recomendo,LOC
942,BOA,PER
943,BOA,PER
945,OTIMO,ORG
945,FACIL,ORG
946,Recomendo,ORG
947,TA DIZENDO,PER
947,RMS,MISC
947,PRECISA DE UM AMPLIFICADOR PARA,MISC
949,CORTINA,ORG
949,MUITO BONITA,MISC
949,POREM,ORG
949,MUITO ATRASO,MISC
949,COMPLICADO COMPRAR,MISC
949,SITE AMERICANAS,MISC
949,DOS,MISC
949,PEDIDOS,MISC
949,TIVE QUE CANCELAR,ORG
949,ESTÃO ATRASADOS,ORG
949,RECOMENDO,MISC
949,SITE,MISC
950,CUSTO BENEFICIO,MISC
951,DIA EU NÃO POSSO AVALIA,MISC
951,AGORA,ORG
951,PRODUTOR,ORG
951,NÃO RECEBEI,ORG
951,PRODUTOR,ORG
951,ATE HOJE NÃO RECEBE,MISC
951,PRODUTOR,ORG
951,COMPRADOR QUALQUER UM MÊS,MISC
952,COMPREI VEIO,MISC
952,PRAZO,ORG
952,EU ADOREI,MISC
953,SATISFEITO,MISC
955,MOLINETE,ORG
955,POREM,ORG
955,EMBALAGEM ORIGINAL,MISC
955,MANUAIS,MISC
956,OUTROS CÓDIGOS EXCETO BOLETOS,MISC
957,BOA MAQUINA .SÓ FUNCIONA,LOC
957,BATERIAS,MISC
957,OU RECARREGAVEL,MISC
958,PRODUTO,ORG
958,ATRASO,ORG
958,TALVEZ DEVIDO,MISC
958,COMPRA,ORG
958,ESTÁ FUNCIONANDO BEM,MISC
959,PRODUTO,ORG
959,GOSTEI,ORG
959,ATENDEU MINHAS NECESSIDADES,ORG
959,RECOMENDO,LOC
959,COMPRA,ORG
960,PRODUTO,ORG
960,TIRA BEM,MISC
960,SUJEIRA,ORG
960,RECOMENDO,MISC
960,NÃO ESTRAGA,ORG
960,AS ROUPAS,MISC
961,ÓTIMO CUSTO-BENEFÍCO,LOC
962,BONITO,ORG
962,DEMOROU,ORG
962,CHEGOU!,MISC
962,DADO DE PRESENTE,MISC
962,O PRESENTEADO GOSTOU,MISC
962,BASTANTE,MISC
962,ATENÇÃO,ORG
962,VÁRIAS LUZES COLORIDAS,MISC
962,SÃO ACESAS,LOC
962,E SE ALTERNAM,ORG
962,FONE,MISC
962,SENDO USADO,MISC
963,BONECO CAPITÃO AMERICA,MISC
963,Gostei,LOC
964,MENINO,ORG
965,Babador,LOC
966,Baixa Qualidade,LOC
966,cabo usb,LOC
968,R$ R$,PER
981,Britânia,LOC
981,Philips,ORG
981,Cadence,ORG
982,Compre,LOC
983,Adorei,PER
983,Doces,MISC
985,Balde Pequeno!,MISC
986,Balde,PER
986,Pensei,LOC
987,Bandeja,PER
987,Bandeja,PER
990,Barbeador,LOC
991,Barbie,PER
992,Barulhenta,LOC
992,internet,MISC
993,Panela,PER
993,assubio absurdo,PER
993,Rochedo,LOC
994,Vale,LOC
995,Barulhento,LOC
996,Barulhento!,MISC
996,Forte,LOC
997,Barulho,LOC
998,Gostei,PER
998,Recom,LOC
998,Valeu,LOC
1000,Batedeira,LOC
1001,Batedeira Arno,PER
1001,Ameiii,PER
1003,Batedeira,LOC
1003,Batedeira,LOC
1004,Bateria,LOC
1005,Motorola G3,ORG
1005,Ótimo,LOC
1006,Bateria Entra,LOC
1006,Declínio Muito Rápido,LOC
1006,Comigo,LOC
1007,Bateria Nokia,LOC
1008,Bateria Notebook - Códigos Xcmrd,LOC
1008,Preta,PER
1009,Bateria Notebook,PER
1009,Dell Inspiron,ORG
1009,Preta,PER
1010,Bateria Ruim,LOC
1010,K10,LOC
1011,Bateria Samsung,LOC
1012,Bateria Sony,PER
1012,Comprei,LOC
1013,Bateria,LOC
1014,Bateria Viciada,LOC
1017,Carrego,LOC
1022,Note3,MISC
1023,Sony,ORG
1023,Problemas,PER
1023,SORTE,MISC
1024,PRECÁRIA!,MISC
1024,SUGADA,PER
1024,Precário!,MISC
1024,Power Bank,MISC
1024,NADA!,MISC
1024,J7-Pro,ORG
1025,hoverboard,PER
1027,Bebedouro,LOC
1027,Adquiri,LOC
1028,Bebedouro,LOC
1029,m. Acabou,PER
1031,Super,MISC
1032,Mouse,LOC
1033,Manual,LOC
1034,Boa,LOC
1039,Amei,PER
1042,Ben,MISC
1043,Bendita Doutrina Espírita,PER
1043,Ótimo,PER
1043,Jesus,PER
1045,Pensei,LOC
1046,Bicicleta,PER
1047,Bicicleta,MISC
1047,Bicicleta,PER
1048,Ruin,MISC
1049,Bim,LOC
1050,Black Night Inganação,MISC
1051,Bluetooth,MISC
1052,Boa !!!,MISC
1052,HP Officejet,ORG
1054,Americanas,LOC
1055,Boa Bateria!,LOC
1055,Lumia 1520,MISC
1055,Recomendo,PER
1059,Gostei,LOC
1060,Recomendo!!,MISC
1064,Boa Qualidade,LOC
1065,Tenho,LOC
1073,manivela,LOC
1077,Produto Bom,LOC
1077,Preço,PER
1077,Vale,LOC
1078,Ideal,LOC
1078,Recomendo,LOC
1080,Vale,LOC
1080,jarra,LOC
1080,Valeu,PER
1082,x beneficio,PER
1082,Vale,LOC
1083,Gostei,LOC
1084,Entrega,LOC
1084,Smartphone,PER
1085,Acho,PER
1087,Valeu,LOC
1089,Igual,LOC
1092,Gostei,ORG
1095,Vale,LOC
1096,armação,LOC
1096,Recomendo,LOC
1099,Indico,PER
1099,Super,MISC
1099,Pet,ORG
1102,Vale,LOC
1103,Recomendo,LOC
1104,Produto bom,MISC
1104,Produto bom,MISC
1108,internet,MISC
1110,Internet,MISC
1110,Menu,PER
1114,Boa!,MISC
1114,Primeira Bicicleta !!!!,MISC
1115,Bonita boneca,PER
1117,Batata,LOC
1120,Boas,PER
1121,Bolsa Boa,LOC
1122,Bolsa Maternidade,ORG
1123,Bolsa,LOC
1123,Terei,PER
1124,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,MISC
1126,Bom,LOC
1127,Bom,LOC
1129,Bom,LOC
1130,Bom,LOC
1131,Bom,LOC
1132,Bom,LOC
1134,Bom,LOC
1135,Bom,LOC
1136,Bom,LOC
1137,Bom,LOC
1138,Bom,LOC
1139,Bom,LOC
1140,Bom,LOC
1140,benéfico valeu apena,PER
1141,Bom,LOC
1142,Bom,LOC
1143,Acho,PER
1144,Acho,PER
1145,Bom,LOC
1145,Adorei,PER
1145,Deveria,LOC
1146,Bom,LOC
1147,Bom,LOC
1148,Bom Aparelho,LOC
1148,Util,PER
1150,Bom,LOC
1150,Aparelho,LOC
1152,Bom,LOC
1153,Bom,LOC
1153,Laranja,LOC
1154,Bom,LOC
1154,Hamurabi,PER
1155,Bom,LOC
1156,Bom,LOC
1157,Bom,LOC
1158,Bom,LOC
1159,Bom,LOC
1160,Bom,LOC
1161,Recomendo,ORG
1163,Bom,LOC
1164,Bom,LOC
1164,EURO,MISC
1164,VENHO NUM PACOTE,MISC
1164,CAIXA,ORG
1165,Bom,LOC
1166,Bom,LOC
1166,Mouse,LOC
1167,Bom,LOC
1168,Bom,LOC
1169,Bom,LOC
1170,Bom,LOC
1171,Bom,LOC
1171,Recomendo Entrega,MISC
1172,Bom,LOC
1173,Bom,LOC
1174,Bom,LOC
1174,Pedem,LOC
1175,Bom,LOC
1175,Samsung,ORG
1176,Bom,LOC
1177,Bom,LOC
1178,Bom,LOC
1179,Bom,LOC
1180,Bom,LOC
1181,Bom,LOC
1182,Bom,LOC
1182,Sol,PER
1182,Sol,PER
1182,amanhã,PER
1182,Procon,MISC
1183,Bom,LOC
1185,Bom,LOC
1186,Bom,LOC
1187,Bom,LOC
1188,Comprei,PER
1189,Bom,LOC
1190,Bom,LOC
1191,Bom Custo Benefício,LOC
1192,Custo,PER
1192,Fone,PER
1194,expectativa!Ele,MISC
1196,Bom,LOC
1197,Bom,LOC
1198,Samsung,ORG
1199,Bom,LOC
1200,Bom,LOC
1201,Bom,LOC
1202,Bom,LOC
1202,Bffhyijdadgllkgdw4tfdtgjkkmnvcgmmhdevhtoiyyddgioooiuuyydsdchiooutrdds1wdy67opp0o8766700oo876r1wssivif6aufig8dqudigif99h8tdjxjfudpuaheaylfotocjzgfigpjphohogit9u9uyyrqscogoiizzfGsigogogojjjnzscvkkkkkkcickvlvlcixhztqyx kvkvccysajcysducoblkojpg6ww5i2egphkcjfoyihijxhlzhclhoghhjkzcj,PER
1203,Bom,LOC
1203,S Planner Mini,MISC
1207,Bom,LOC
1207,Boa,PER
1208,Fiz a Primeira,MISC
1212,Gostei,PER
1212,Recomendo,ORG
1213,Gostei,PER
1214,Gostei,LOC
1215,Gostei,LOC
1216,Gostei,LOC
1217,Gostei,LOC
1217,Americanas,LOC
1218,Gostei,LOC
1219,Gostei,LOC
1220,Gostei,LOC
1221,Gostei,LOC
1222,Gostei,LOC
1223,Gostei,LOC
1224,Gostei,LOC
1225,Gostei,LOC
1226,Gostei,LOC
1227,Gostei,LOC
1228,Gostei,LOC
1229,Gostei,LOC
1230,Gostei,LOC
1231,Gostei,LOC
1232,Gostei,LOC
1233,Gostei,LOC
1233,Arno,PER
1233,Comprei,PER
1234,Smasung,ORG
1235,Bom,LOC
1235,Grata,LOC
1236,Bom Headset,LOC
1237,Bom Hidratante,LOC
1238,Bom,LOC
1239,Manual,LOC
1240,Porens,PER
1241,Bom Matereial,LOC
1244,Bom,LOC
1244,Recomendo,LOC
1245,Bom,LOC
1245,Obrigado,LOC
1246,Bom,LOC
1247,Bom,LOC
1248,Bom,LOC
1249,Bom,LOC
1250,Bom,LOC
1250,Gostei,LOC
1250,Netflix,PER
1251,Bom,LOC
1251,Fácil,PER
1253,Nao tenho,MISC
1254,Bom,LOC
1254,Negociei,LOC
1254,Feliz,LOC
1255,Bom,LOC
1255,Custo,PER
1256,Bom,LOC
1256,Super,MISC
1257,Bom,LOC
1258,Material,LOC
1259,Nokias Lumia,PER
1259,Cel,LOC
1260,Bom,LOC
1261,Bom,LOC
1262,Bom,LOC
1263,Bom,LOC
1264,Bom,LOC
1265,Bom,LOC
1265,Produto,PER
1266,Bom,LOC
1267,Bom,LOC
1268,Bom,LOC
1269,Bom,LOC
1270,Bom,LOC
1271,Bom,LOC
1271,Fui,PER
1272,Bom,LOC
1273,Bom,LOC
1274,Bom,LOC
1275,Bom,LOC
1276,Bom,LOC
1276,Chips,MISC
1276,2 Chips,MISC
1277,Bom,LOC
1278,Acho,PER
1279,Paguei,PER
1279,PRIME?,MISC
1281,Pedal,LOC
1282,Bom,LOC
1283,Bom,LOC
1284,Bom,LOC
1285,Bom,LOC
1285,Pensei,LOC
1286,Bom,LOC
1287,Bom,LOC
1289,Bom,LOC
1290,Bom Produto,LOC
1291,Bom Produto,LOC
1292,Bom Produto,LOC
1293,Bom Produto,LOC
1294,Bom Produto,LOC
1295,Bom Produto,LOC
1295,Gostei,LOC
1295,....................................................................................................................................................................................................................................................................................................................................................................................................................................,LOC
1296,Bom Produto,LOC
1297,Bom Produto,LOC
1297,Sinal,PER
1297,Recomendo!,MISC
1298,Bom Produto,LOC
1298,Recomendo,LOC
1299,Bom,LOC
1299,custo beneficio,PER
1300,Bom,LOC
1301,Bom,LOC
1302,Bom,LOC
1303,Bom,LOC
1304,Bom,LOC
1304,pedi,ORG
1304,pedi,ORG
1305,Bom,LOC
1307,Bom,LOC
1307,Obrigado!!,MISC
1308,Bom,LOC
1310,Bom,LOC
1311,Bom,LOC
1312,Bom,LOC
1313,Bom,LOC
1314,Bom,LOC
1315,Bom,LOC
1316,Bom,LOC
1317,Bom,LOC
1318,Bom Produto,LOC
1319,Bom,LOC
1320,Bom,LOC
1321,Bom,LOC
1322,Bom,LOC
1322,Brasil,LOC
1323,Bom Produto,LOC
1323,Backup,LOC
1324,Bom Produtos,LOC
1324,Bom Produto,LOC
1324,Tamanhos,LOC
1324,Especificação dos Produtos,MISC
1324,boa Compra,LOC
1325,Bom,LOC
1326,Bom,LOC
1329,Bom,LOC
1330,Bom,LOC
1330,Parabéns,LOC
1332,Acredito,LOC
1333,Gostei,LOC
1335,Rápido,PER
1337,Vale,LOC
1339,Alcatel,MISC
1343,Carregador,LOC
1345,Comprei,LOC
1346,Comprei,LOC
1349,Brasil,LOC
1350,Bom,LOC
1355,Fácil,PER
1356,custo beneficio,PER
1356,BW DIGITAL,MISC
1359,RAM,MISC
1363,custo beneficio,PER
1364,FULL,MISC
1365,Comprei,LOC
1366,Moro,PER
1367,Tenho 2 tvs samsung,MISC
1367,Recomendo,ORG
1369,wifi,PER
1369,Entrega,LOC
1371,Gostei,PER
1372,Nao,MISC
1372,Obs,MISC
1375,Câmera,PER
1375,Samsung traseira de i phone kk,MISC
1375,Rose,PER
1377,Bonito,LOC
1379,Compra,LOC
1380,Comprei,PER
1381,Comprei,PER
1381,TV Led,ORG
1381,Tablet,MISC
1381,Netflix,PER
1381,YouTube,MISC
1381,Netflix,PER
1381,internet,MISC
1381,WIfi,ORG
1381,RJ45,MISC
1381,USB,MISC
1381,HDMI,MISC
1381,Globo,ORG
1381,SBT,ORG
1381,Band,ORG
1381,Record,ORG
1381,Tech,PER
1384,Fácil,PER
1384,Câmera,LOC
1385,Mochila,PER
1385,Adorei,PER
1387,Internet,MISC
1388,Acredito,LOC
1393,Power Bank,MISC
1393,Tp-Link,ORG
1393,Pineng,LOC
1396,Vale,LOC
1397,Visivelmente,PER
1400,Ótima,PER
1401,Ótima,LOC
1401,Android,MISC
1403,Nao,MISC
1404,Cancela,LOC
1404,Optei,ORG
1405,Bonita,PER
1407,vim,MISC
1407,USB,MISC
1407,Vale,ORG
1410,Olá,PER
1410,Dezembro de 2017,MISC
1410,TV Boa,LOC
1410,HDMI,PER
1410,DINÂMICO,MISC
1410,GRAFICOS,ORG
1410,MODO FILME,MISC
1410,ESTÁDIO/Futebol,MISC
1410,Boa para GAMES,MISC
1410,Gráficos,MISC
1410,Xbox,MISC
1410,Playstation,MISC
1410,LED,ORG
1410,TVs,MISC
1410,Aplicativos,LOC
1410,Netflix,PER
1410,HDMI,PER
1410,SOM,MISC
1410,IMAGEM,MISC
1410,TVs,MISC
1411,custo x beneficio,PER
1413,Natal,MISC
1414,Gostei,PER
1418,Gostei,LOC
1419,Power,PER
1419,Acho,PER
1425,Gostei,LOC
1427,Gostei,LOC
1427,Recomendo,LOC
1429,Rápido,PER
1431,Gostei,LOC
1437,GHz,MISC
1438,Ótimo,LOC
1440,Minha,LOC
1445,Gostei da Fritadeira,PER
1445,Britânia,LOC
1445,Acho,PER
1446,Girafa,PER
1448,cartamo,LOC
1448,Himalaia,LOC
1448,Americanas,LOC
1451,Watts,LOC
1454,Phillips,PER
1456,paraguai,LOC
1459,Bom,LOC
1460,Tenho,PER
1464,Gostei do Kit,PER
1466,RAM,MISC
1466,Véio,PER
1470,Nao tenho,MISC
1470,Nao,MISC
1471,Bom,LOC
1472,Comprei,LOC
1476,Bivolt,LOC
1477,Costumava,LOC
1477,bluetooth,MISC
1481,Adorou!!,MISC
1482,Áudio,PER
1483,Gostei,PER
1486,Gostei,LOC
1487,Rápida,LOC
1489,Gostei,PER
1491,usei,PER
1491,Espero,PER
1492,Americanas,LOC
1495,Americanas,LOC
1496,brinquedo,LOC
1497,Comprei,LOC
1501,Adorei,PER
1504,Acredito,MISC
1513,Ssssddddddddddddddddddddddddddddddddddddddddddd ddddddddddddddddddddffffdfff,PER
1518,Atlas,PER
1519,Recomendo,LOC
1520,Radio Auto Pioneer,MISC
1525,Recomendo!,MISC
1529,Compacto,LOC
1530,Comprei,PER
1531,Comprei,LOC
1533,Recomendo,ORG
1535,Recomendo Boa,PER
1538,Fogão,LOC
1541,Gostei,LOC
1542,Gostei,LOC
1543,Gostei,LOC
1544,Gostei,LOC
1545,Gostei,LOC
1546,Gostei,LOC
1547,Gostei,LOC
1547,NOME,ORG
1548,Gostei,LOC
1548,Recomendo,LOC
1549,Gostei,LOC
1550,Gostei,LOC
1550,joia!Na,PER
1551,Gostei,LOC
1552,Gostei,LOC
1553,Gostei,LOC
1554,Imaginei,PER
1554,Atend,PER
1557,Bom.desempenho,PER
1557,Gostei,LOC
1564,Fácil,PER
1565,Vale,ORG
1567,Americanas,LOC
1567,Americanas,LOC
1577,Fácil,PER
1579,Recomendo!!,MISC
1579,Americanas,LOC
1583,Recomendo,PER
1592,Classic,ORG
1594,Android,MISC
1602,Bom,LOC
1607,Bom,LOC
1609,toca do refil,LOC
1611,Filmagem,MISC
1612,Ótimo,PER
1613,Ótimo,LOC
1615,Bom,LOC
1615,Americanas,LOC
1615,Parabéns,PER
1620,Gostei,LOC
1620,Parabéns,PER
1621,Gostei,LOC
1626,Levinho,LOC
1628,Recomendo!!,MISC
1630,Satisfeito,MISC
1636,Comprei,LOC
1636,Pedi,ORG
1636,MUITA,LOC
1637,Comprei,PER
1638,Waze,PER
1638,Waze,PER
1638,Spotify,ORG
1638,Waze,PER
1638,Apps,PER
1639,Recomendo,ORG
1640,Correios,LOC
1642,carpete,LOC
1643,Compra,LOC
1646,Gostei,PER
1648,Parabéns,PER
1653,Preenche,PER
1656,Fui,PER
1657,Vale,LOC
1658,Exige,PER
1662,Bom,LOC
1663,Bom,LOC
1664,Bom,LOC
1665,Bom,LOC
1666,Bom,LOC
1667,Bom,LOC
1667,Parabéns,LOC
1668,Bom,LOC
1668,Kkkk,PER
1669,Bom,LOC
1670,Bom,LOC
1672,Serra Copo,LOC
1672,Fita Dupla Face,ORG
1672,Certificado De Garantia,MISC
1673,Bom!,MISC
1674,Bom!,MISC
1674,Lojas Americanas,LOC
1674,N.F,ORG
1674,Reforçar,PER
1675,Bom,LOC
1675,Bonito,LOC
1675,Barato,LOC
1676,Facas,MISC
1676,Tramontina,LOC
1678,Amei,PER
1679,mdeira mdeira,PER
1679,MADEIRAMADEIRA QUE NÃO PRESTA,MISC
1679,OBRA DE ENGANO!,ORG
1680,Complicado,LOC
1681,Secador,LOC
1682,iPhone,MISC
1682,Bluetooth,MISC
1682,Apple,ORG
1683,Cheiro,PER
1687,Wifi,ORG
1688,Bom,LOC
1689,Bomba,PER
1690,Bombeiro,LOC
1690,Gostei,LOC
1691,Bomm,LOC
1692,Gostei,PER
1693,Boneca,PER
1694,Boneca linda,PER
1695,Boneca,PER
1696,Ótimo,LOC
1697,Boneco,PER
1700,Adorei,PER
1703,Custo Benefício,PER
1703,Adorei,PER
1705,Bonito,LOC
1706,Bonito,LOC
1706,Gostei,ORG
1707,Bonito,LOC
1708,Bonito,LOC
1709,Bonito,LOC
1710,Bonito,LOC
1711,Bonito,LOC
1712,Bonito,LOC
1712,Plastico,MISC
1713,Bonito,LOC
1713,Bonito,LOC
1714,Nao,MISC
1715,Bonzinho,LOC
1716,Botao,PER
1716,AFF,ORG
1717,Botão,LOC
1717,Mar,LOC
1718,Botões,LOC
1719,Brastemp,LOC
1719,Produto Brastemp,PER
1720,Brincadeira,LOC
1720,Vcs,LOC
1720,comigo?Ainda,LOC
1720,Misericórdia,LOC
1721,Brinquedo,LOC
1722,Brinquedo,LOC
1723,Brinquedo,LOC
1725,WhatsApp etc Memória,MISC
1725,SD Camera,MISC
1726,Básico,MISC
1726,Rose,ORG
1729,CABELO DURO,MISC
1729,MINHA EXPECTATIVA,MISC
1729,LI SOBRE,MISC
1729,PRODUTO,ORG
1729,NÃO GOSTEI,ORG
1729,MASCARA,MISC
1729,PRO MEU CABELO,MISC
1729,DURO,MISC
1730,CADÊ,ORG
1730,Comprei,PER
1731,CANCELAMENTO DE PEDIDO,MISC
1731,CANCELEI,LOC
1731,COMPRA DESSE,MISC
1731,ATRAVES DO SITE DA AMERICANAS,MISC
1731,RECEBI,MISC
1731,HORAS,MISC
1731,PARA FAZER,MISC
1731,PRODUTO,ORG
1731,AGORA ESTOU AGUARDANDO,MISC
1731,TENTEI,ORG
1731,VEZES FALAR,MISC
1731,TODAS,ORG
1731,RECEBI,MISC
1731,ATENDENTES,MISC
1731,EU DEVERIA,LOC
1731,CONTATO MAIS TARDE,MISC
1731,CONTINUO,MISC
1731,AGUARDO,MISC
1732,P 6S. RECOMENDO,MISC
1732,PAGAR FRETE,MISC
1732,SAI BARATO,PER
1732,PRODUTO NÃO VALE,ORG
1732,INVESTIMENTO,ORG
1733,CARREGAR,ORG
1733,POUCO TEMPO DE USO NAO FUNCIONA,MISC
1734,CARTAO DE CREDITO PARCELAMENTO,MISC
1735,CARTÃO AMERICANAS,MISC
1735,Impossível,LOC
1735,Americanas,LOC
1736,Lady Gaga,PER
1736,Adorei,PER
1737,CELULAR MEDIANO,MISC
1737,Celular,MISC
1737,Gostei,LOC
1738,CELULAR SAMSUNG J7 PRIME,MISC
1738,Vendedor,MISC
1739,CELULAR SIMPLES,MISC
1740,CELULAR TOP,MISC
1740,Xiaomi,PER
1740,Redmi,ORG
1740,china,LOC
1741,CERVEJINHA SEM CONGELAR,MISC
1741,NO MEU,MISC
1741,IMAGINAVA,MISC
1741,INSTALEI,MISC
1741,FREEZER FLEX,MISC
1741,QUANDO EU QUERO,MISC
1741,PRODUTO FIQUE,MISC
1741,TEMPERATURA,ORG
1741,ALARME,ORG
1741,REFRIGERADOR.MUITO,MISC
1742,DESCASCANDO,MISC
1742,EXCESSÃO DA CESTA,MISC
1742,JA DESCASCOU TODA,PER
1743,CHEGOU,ORG
1743,O COPO QUEBRADO,MISC
1743,RECLAMEI,MISC
1743,PORQUE PASSARIA MINHA VIDA,ORG
1743,UM COPO,MISC
1743,ISTO,ORG
1743,FAVOR ME ENVIA UM COPO NOVO,MISC
1744,A FAMILIA,MISC
1744,Fácil,PER
1745,CIAMOB NÃO COMPREM,MISC
1745,Comprei,LOC
1745,CIAMOB,ORG
1746,COMPRA DO,LOC
1746,SOFA,MISC
1746,Gostei,LOC
1747,COMPRA,ORG
1747,ATENDIMENTO MUITO,LOC
1747,DATA MUITO,MISC
1747,NO PREÇO E,MISC
1747,PRAZO,ORG
1748,COMPREI,ORG
1748,NÃO RECEBI,ORG
1748,PANELAS,MISC
1748,COMPREI,MISC
1748,PAGUEI,MISC
1748,NÃO RECEBI,ORG
1748,PODE ISSO ERA SÓ,MISC
1748,ME FALTAVA,MISC
1748,COMPREI,ORG
1748,DIA 24-11-2017 NO,MISC
1748,BLACK FRIDAY,MISC
1748,ENTREGA EXPIROU,ORG
1748,DIA 12-01-2018,MISC
1748,ENVIEI VARIOS EMAILS,MISC
1748,PROBLEMA,ORG
1748,PUBLIQUEM ESSA MINHA IDIGNAÇÃO!!,MISC
1749,COMPREI,ORG
1749,MAIS DE UM MÊS,MISC
1749,Acho,PER
1750,CONFIGURAÇÃO,ORG
1750,APARENTEMENTE ÚTIL,MISC
1750,ENTRETANTO,ORG
1750,NÃO ESTOU CONSEGUINDO CONFIGURAR,ORG
1750,DÁ ERRO,MISC
1750,WI FI,MISC
1750,TENTEI,ORG
1750,VÁRIOS APLICATIVOS,MISC
1750,SUCESSO,ORG
1750,ALGUM,MISC
1750,DUQUE DE CAXIAS,MISC
1750,AUXILIE,MISC
1750,NESSE TIPO,MISC
1751,CONHECER MELHOR,MISC
1751,PRODUTO,ORG
1751,SABER,MISC
1751,POSSO USA-LA,LOC
1751,UM RECEIVER DE QUALIDADE,MISC
1751,TEM ENTRADA PARA TOCA DISCOS,MISC
1751,A SAIDA AUXILIAR DELA,MISC
1751,UM RECEIVER TIPO MARAANTZ,MISC
1752,COR ERRADA,MISC
1752,FALTOU MOCHILA,MISC
1753,CUIDADO,ORG
1753,A PROPAGANDA ENGANOSA,MISC
1753,USB,MISC
1753,USB,MISC
1753,Código de Defesa do Consumidor,MISC
1753,UMA PORTA USB,MISC
1754,CUIDADO,MISC
1754,HIPERCALÓRICO,ORG
