doc_id,pattern,n_matches,sentiment_label,category_lv1_clean,brand_clean
406,preco_valor,1,positivo,Beleza e Perfumaria,l´oreal
408,defeito_funcionamento,2,positivo,Beleza e Perfumaria,não informado
408,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
408,preco_valor,1,positivo,Beleza e Perfumaria,não informado
409,qualidade_produto,1,positivo,Livros,não informado
413,qualidade_produto,1,misto,Informática,não informado
413,preco_valor,1,misto,Informática,não informado
413,anuncio_descricao,1,misto,Informática,não informado
414,entrega_logistica,3,misto,Saúde,não informado
415,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
415,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
416,qualidade_produto,1,positivo,Brinquedos,hasbro
418,atendimento_suporte,1,misto,Beleza e Perfumaria,não informado
419,defeito_funcionamento,1,positivo,Informática,não informado
419,qualidade_produto,3,positivo,Informática,não informado
420,qualidade_produto,1,positivo,Pet Shop,wahl
422,entrega_logistica,1,neutro,Artigos de Festas,não informado
423,entrega_logistica,1,neutro,Casa e Construção,não informado
423,qualidade_produto,1,neutro,Casa e Construção,não informado
424,entrega_logistica,2,negativo,Brinquedos,não informado
424,defeito_funcionamento,1,negativo,Brinquedos,não informado
425,entrega_logistica,1,negativo,Utilidades Domésticas,não informado
425,defeito_funcionamento,2,negativo,Utilidades Domésticas,não informado
425,qualidade_produto,1,negativo,Utilidades Domésticas,não informado
426,entrega_logistica,1,neutro,Decoração,não informado
427,entrega_logistica,2,negativo,Áudio,não informado
428,entrega_logistica,2,neutro,Móveis,não informado
429,qualidade_produto,1,misto,Celulares e Smartphones,não informado
429,anuncio_descricao,1,misto,Celulares e Smartphones,não informado
430,entrega_logistica,1,negativo,Casa e Construção,não informado
430,atendimento_suporte,1,negativo,Casa e Construção,não informado
431,defeito_funcionamento,1,positivo,Utilidades Domésticas,não informado
431,qualidade_produto,3,positivo,Utilidades Domésticas,não informado
432,defeito_funcionamento,1,negativo,Casa e Construção,não informado
433,qualidade_produto,1,positivo,Informática,não informado
435,anuncio_descricao,1,misto,Beleza e Perfumaria,não informado
436,entrega_logistica,3,neutro,Saúde,não informado
437,entrega_logistica,1,positivo,Beleza e Perfumaria,mondial
438,entrega_logistica,3,negativo,Informática e Acessórios,não informado
439,entrega_logistica,1,negativo,Móveis,não informado
440,entrega_logistica,2,negativo,Móveis,não informado
440,atendimento_suporte,1,negativo,Móveis,não informado
441,entrega_logistica,2,negativo,Celulares e Smartphones,motorola
441,anuncio_descricao,1,negativo,Celulares e Smartphones,motorola
442,entrega_logistica,2,neutro,Utilidades Domésticas,não informado
443,entrega_logistica,2,negativo,TV e Home Theater,não informado
444,entrega_logistica,3,neutro,Móveis,não informado
445,entrega_logistica,2,negativo,Celulares e Smartphones,não informado
446,entrega_logistica,1,negativo,Informática,não informado
447,qualidade_produto,1,positivo,Utilidades Domésticas,richwell
448,entrega_logistica,1,positivo,Alimentos e Bebidas,não informado
448,qualidade_produto,1,positivo,Alimentos e Bebidas,não informado
450,entrega_logistica,2,negativo,Informática,não informado
450,atendimento_suporte,1,negativo,Informática,não informado
451,entrega_logistica,3,neutro,Saúde,não informado
452,entrega_logistica,3,negativo,Móveis,não informado
452,preco_valor,1,negativo,Móveis,não informado
453,entrega_logistica,4,negativo,Móveis,não informado
453,qualidade_produto,1,negativo,Móveis,não informado
454,entrega_logistica,2,neutro,Móveis,não informado
456,defeito_funcionamento,1,negativo,TV e Home Theater,não informado
457,entrega_logistica,1,negativo,Eletrodomésticos,electrolux
459,entrega_logistica,2,negativo,Esporte e Lazer,não informado
459,anuncio_descricao,1,negativo,Esporte e Lazer,não informado
461,entrega_logistica,2,neutro,Móveis,não informado
461,qualidade_produto,1,neutro,Móveis,não informado
462,entrega_logistica,3,negativo,Ferramentas e Jardim,não informado
463,entrega_logistica,2,negativo,Informática,não informado
464,entrega_logistica,5,negativo,Celulares e Smartphones,motorola
465,entrega_logistica,2,negativo,Papelaria,não informado
465,qualidade_produto,1,negativo,Papelaria,não informado
466,entrega_logistica,3,negativo,Bebês,não informado
467,entrega_logistica,3,negativo,Informática e Acessórios,não informado
468,entrega_logistica,3,negativo,Móveis,não informado
468,qualidade_produto,1,negativo,Móveis,não informado
469,entrega_logistica,2,negativo,Celulares e Smartphones,não informado
469,qualidade_produto,3,negativo,Celulares e Smartphones,não informado
469,atendimento_suporte,2,negativo,Celulares e Smartphones,não informado
470,entrega_logistica,2,negativo,Eletroportáteis,polar
471,entrega_logistica,3,negativo,Móveis,não informado
471,qualidade_produto,1,negativo,Móveis,não informado
472,entrega_logistica,2,neutro,TV e Home Theater,não informado
473,entrega_logistica,2,negativo,Utilidades Domésticas,não informado
474,entrega_logistica,2,neutro,Móveis,não informado
475,entrega_logistica,4,negativo,Celulares e Smartphones,não informado
476,entrega_logistica,2,neutro,Beleza e Perfumaria,não informado
476,qualidade_produto,1,neutro,Beleza e Perfumaria,não informado
477,entrega_logistica,5,negativo,Móveis,não informado
477,preco_valor,1,negativo,Móveis,não informado
478,entrega_logistica,3,negativo,Celulares e Smartphones,motorola
479,entrega_logistica,4,negativo,Saúde,não informado
480,entrega_logistica,2,neutro,Informática e Acessórios,não informado
481,entrega_logistica,1,negativo,Celulares e Smartphones,lg
482,entrega_logistica,4,negativo,Móveis,não informado
483,entrega_logistica,1,negativo,Beleza e Perfumaria,não informado
483,atendimento_suporte,1,negativo,Beleza e Perfumaria,não informado
484,entrega_logistica,1,negativo,Celulares e Smartphones,motorola
485,entrega_logistica,2,negativo,Papelaria,não informado
486,entrega_logistica,5,negativo,Informática e Acessórios,não informado
486,qualidade_produto,1,negativo,Informática e Acessórios,não informado
486,atendimento_suporte,2,negativo,Informática e Acessórios,não informado
487,entrega_logistica,2,negativo,Móveis,não informado
488,entrega_logistica,2,neutro,Casa e Construção,não informado
489,entrega_logistica,2,negativo,Automotivo,não informado
490,entrega_logistica,3,negativo,Casa e Construção,não informado
491,entrega_logistica,2,negativo,TV e Home Theater,toshiba
492,entrega_logistica,2,misto,TV e Home Theater,não informado
493,entrega_logistica,3,negativo,Móveis,não informado
494,entrega_logistica,3,neutro,Beleza e Perfumaria,não informado
495,entrega_logistica,2,negativo,Automotivo,não informado
496,entrega_logistica,1,misto,TV e Home Theater,não informado
496,qualidade_produto,2,misto,TV e Home Theater,não informado
497,entrega_logistica,2,negativo,Casa e Construção,vulcan
498,entrega_logistica,2,negativo,Áudio,não informado
498,atendimento_suporte,1,negativo,Áudio,não informado
499,entrega_logistica,4,misto,TV e Home Theater,não informado
499,qualidade_produto,1,misto,TV e Home Theater,não informado
500,entrega_logistica,5,negativo,Celulares e Smartphones,não informado
500,qualidade_produto,1,negativo,Celulares e Smartphones,não informado
501,entrega_logistica,2,negativo,"Agro, Indústria e Comércio",não informado
501,preco_valor,1,negativo,"Agro, Indústria e Comércio",não informado
502,qualidade_produto,1,neutro,Informática,não informado
504,qualidade_produto,2,positivo,Eletroportáteis,philips walita
505,qualidade_produto,1,positivo,Relógios,não informado
506,entrega_logistica,2,positivo,Utilidades Domésticas,clock
508,qualidade_produto,1,positivo,Automotivo,não informado
512,entrega_logistica,2,negativo,TV e Home Theater,não informado
513,qualidade_produto,2,negativo,Beleza e Perfumaria,não informado
516,preco_valor,1,misto,Eletroportáteis,mondial
520,preco_valor,2,negativo,Decoração,não informado
521,qualidade_produto,2,misto,Beleza e Perfumaria,não informado
523,entrega_logistica,2,negativo,Bebês,clingo
524,qualidade_produto,3,positivo,Automotivo,não informado
525,qualidade_produto,1,positivo,Móveis,não informado
526,defeito_funcionamento,1,misto,Celulares e Smartphones,não informado
526,qualidade_produto,1,misto,Celulares e Smartphones,não informado
528,entrega_logistica,1,negativo,Bebês,cardoso
528,defeito_funcionamento,1,negativo,Bebês,cardoso
529,entrega_logistica,2,positivo,"Cama, Mesa e Banho",não informado
529,qualidade_produto,4,positivo,"Cama, Mesa e Banho",não informado
529,preco_valor,2,positivo,"Cama, Mesa e Banho",não informado
530,qualidade_produto,2,misto,Pet Shop,não informado
531,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
531,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
533,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
533,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
534,entrega_logistica,2,positivo,Celulares e Smartphones,não informado
536,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
537,qualidade_produto,1,positivo,Utilidades Domésticas,não informado
539,entrega_logistica,1,positivo,Utilidades Domésticas,tramontina
540,entrega_logistica,1,positivo,TV e Home Theater,não informado
540,qualidade_produto,1,positivo,TV e Home Theater,não informado
542,entrega_logistica,3,positivo,Utilidades Domésticas,não informado
543,qualidade_produto,1,positivo,Móveis,não informado
545,entrega_logistica,1,positivo,Moda,não informado
547,qualidade_produto,1,positivo,Moda,não informado
548,entrega_logistica,2,positivo,Automotivo,não informado
548,qualidade_produto,2,positivo,Automotivo,não informado
548,preco_valor,1,positivo,Automotivo,não informado
549,entrega_logistica,2,positivo,Livros,não informado
550,qualidade_produto,3,positivo,Esporte e Lazer,não informado
553,qualidade_produto,1,misto,Celulares e Smartphones,não informado
554,qualidade_produto,1,positivo,Eletroportáteis,philco
555,entrega_logistica,2,positivo,TV e Home Theater,não informado
555,anuncio_descricao,1,positivo,TV e Home Theater,não informado
556,entrega_logistica,2,positivo,Eletroportáteis,não informado
556,qualidade_produto,3,positivo,Eletroportáteis,não informado
557,qualidade_produto,2,misto,Beleza e Perfumaria,philco
558,entrega_logistica,2,positivo,Eletroportáteis,não informado
558,qualidade_produto,1,positivo,Eletroportáteis,não informado
560,entrega_logistica,1,positivo,"Cama, Mesa e Banho",não informado
560,qualidade_produto,3,positivo,"Cama, Mesa e Banho",não informado
560,atendimento_suporte,1,positivo,"Cama, Mesa e Banho",não informado
562,qualidade_produto,4,positivo,Eletroportáteis,não informado
563,qualidade_produto,3,positivo,Decoração,não informado
564,entrega_logistica,1,positivo,Livros,não informado
565,qualidade_produto,3,positivo,Eletroportáteis,philips walita
566,entrega_logistica,2,positivo,Celulares e Smartphones,não informado
566,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
567,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
568,entrega_logistica,1,misto,Moda,não informado
568,qualidade_produto,2,misto,Moda,não informado
568,preco_valor,1,misto,Moda,não informado
569,entrega_logistica,1,positivo,Utilidades Domésticas,não informado
569,defeito_funcionamento,2,positivo,Utilidades Domésticas,não informado
569,anuncio_descricao,1,positivo,Utilidades Domésticas,não informado
570,entrega_logistica,1,positivo,Utilidades Domésticas,não informado
571,entrega_logistica,1,positivo,Móveis,não informado
572,entrega_logistica,1,positivo,Malas e Acessórios,não informado
572,qualidade_produto,1,positivo,Malas e Acessórios,não informado
573,entrega_logistica,2,positivo,Beleza e Perfumaria,não informado
573,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
575,qualidade_produto,1,positivo,Livros,não informado
576,qualidade_produto,1,positivo,Celulares e Smartphones,lg
578,qualidade_produto,4,positivo,Celulares e Smartphones,samsung
579,entrega_logistica,1,positivo,Instrumentos Musicais,não informado
580,defeito_funcionamento,2,misto,Beleza e Perfumaria,philco
581,entrega_logistica,2,positivo,TV e Home Theater,samsung
581,qualidade_produto,2,positivo,TV e Home Theater,samsung
582,qualidade_produto,2,positivo,Eletroportáteis,midea
583,entrega_logistica,3,positivo,Celulares e Smartphones,samsung
583,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
584,preco_valor,1,positivo,Informática,não informado
584,anuncio_descricao,1,positivo,Informática,não informado
585,entrega_logistica,1,positivo,Moda,não informado
585,qualidade_produto,1,positivo,Moda,não informado
586,entrega_logistica,2,positivo,Moda,não informado
586,qualidade_produto,2,positivo,Moda,não informado
587,qualidade_produto,1,misto,Utilidades Domésticas,não informado
588,qualidade_produto,3,positivo,TV e Home Theater,não informado
589,entrega_logistica,1,positivo,Casa e Construção,não informado
590,entrega_logistica,1,positivo,Livros,não informado
591,qualidade_produto,1,positivo,Eletroportáteis,midea
592,entrega_logistica,1,positivo,TV e Home Theater,não informado
592,anuncio_descricao,1,positivo,TV e Home Theater,não informado
593,entrega_logistica,1,misto,Beleza e Perfumaria,não informado
593,qualidade_produto,1,misto,Beleza e Perfumaria,não informado
593,preco_valor,1,misto,Beleza e Perfumaria,não informado
594,entrega_logistica,2,positivo,"Cama, Mesa e Banho",orb by buddemeyer
595,qualidade_produto,2,positivo,Eletroportáteis,britania
597,entrega_logistica,1,misto,Esporte e Lazer,não informado
598,qualidade_produto,2,positivo,Móveis,não informado
598,preco_valor,1,positivo,Móveis,não informado
599,entrega_logistica,3,positivo,Beleza e Perfumaria,mondial
600,entrega_logistica,2,positivo,Celulares e Smartphones,samsung
601,qualidade_produto,1,positivo,Eletroportáteis,arno
601,preco_valor,2,positivo,Eletroportáteis,arno
605,entrega_logistica,1,misto,Celulares e Smartphones,lg
605,qualidade_produto,1,misto,Celulares e Smartphones,lg
606,entrega_logistica,2,misto,Móveis,não informado
606,qualidade_produto,3,misto,Móveis,não informado
606,preco_valor,1,misto,Móveis,não informado
607,entrega_logistica,1,positivo,Beleza e Perfumaria,não informado
607,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
609,entrega_logistica,3,positivo,Livros,não informado
609,qualidade_produto,2,positivo,Livros,não informado
610,entrega_logistica,5,negativo,Celulares e Smartphones,não informado
610,atendimento_suporte,2,negativo,Celulares e Smartphones,não informado
611,entrega_logistica,1,misto,Móveis,epeda
612,defeito_funcionamento,1,negativo,Celulares e Smartphones,não informado
612,atendimento_suporte,3,negativo,Celulares e Smartphones,não informado
